A_id	B_id	label	select	user_id
4	10	fear		B	1228217088
5	9	fear		B	1228217088
3	10	fear		B	1228217088
9	7	fear		A	1228217088
7	2	fear		B	1228217088
2	7	fear		A	1228217088
3	8	fear		B	1227890738
9	2	fear		A	1227890738
3	4	fear		A	1227890738
4	7	fear		A	1227890738
7	4	fear		B	1227890738
8	2	fear		A	1227890738
6	3	fear		B	1227890738
8	5	fear		A	1227890738
6	2	fear		A	1227890738
8	9	fear		A	1227890738
6	3	fear		A	1227890738
4	1	fear		A	1227890738
7	10	fear		A	1227890738
1	10	fear		B	1227890738
8	5	fear		A	1227890738
8	9	fear		A	1228221368
6	8	fear		B	1228221368
9	1	fear		A	1228221368
8	2	fear		A	1228221368
5	6	fear		B	1228221368
6	10	fear		A	1228221368
9	8	fear		B	1228221368
1	10	fear		A	1228221368
7	10	fear		A	1228221368
7	2	fear		B	1228221368
10	7	fear		B	1228221368
8	3	fear		A	1228221368
8	3	fear		A	1228221368
1	9	fear		B	1228221368
4	5	fear		A	1228221368
2	3	fear		A	1228173841
8	9	fear		A	1228173841
1	4	fear		A	1228173841
5	1	fear		B	1228173841
8	6	fear		A	1228173841
8	7	fear		A	1228173841
7	10	fear		A	1228173841
6	2	fear		B	1228173841
4	1	fear		B	1228173841
8	7	fear		A	1228173841
8	7	fear		A	1228173841
9	6	fear		A	1228173841
8	4	fear		A	1228173841
10	5	fear		B	1228173841
5	9	fear		A	1228173841
1	3	fear		A	1227829901
10	9	fear		A	1227829901
9	7	fear		B	1227829901
6	4	fear		A	1227829901
8	4	fear		A	1227829901
3	8	fear		B	1227829901
2	10	fear		A	1227829901
9	6	fear		B	1227829901
1	8	fear		B	1227829901
9	6	fear		A	1227829901
2	4	fear		A	1227829901
10	6	fear		B	1227829901
1	7	fear		A	1227829901
5	8	fear		B	1227829901
2	10	fear		A	1227829901
1	9	fear		A	1228168211
10	9	fear		B	1228168211
1	10	fear		A	1228168211
6	10	fear		A	1228168211
5	8	fear		B	1228168211
10	1	fear		B	1228168211
7	6	fear		A	1228168211
6	5	fear		B	1228168211
6	4	fear		B	1228168211
8	3	fear		A	1228168211
10	1	fear		B	1228168211
7	5	fear		B	1228168211
1	2	fear		A	1228168211
8	1	fear		A	1228168211
9	1	fear		B	1228168211
10	8	fear		B	1228225844
1	10	fear		A	1228225844
6	9	fear		A	1228225844
3	7	fear		A	1228225844
6	8	fear		B	1228225844
8	9	fear		A	1228225844
4	6	fear		A	1228225844
2	4	fear		A	1228225844
9	1	fear		B	1228225844
4	10	fear		A	1228225844
7	6	fear		A	1228225844
10	2	fear		B	1228225844
10	1	fear		B	1228225844
10	8	fear		B	1228225844
4	2	fear		B	1228225844
2	5	fear		A	1224968084
4	5	fear		A	1224968084
2	6	fear		A	1224968084
1	5	fear		A	1224968084
10	1	fear		B	1224968084
8	7	fear		A	1224968084
4	3	fear		A	1224968084
5	2	fear		B	1224968084
8	2	fear		A	1224968084
2	5	fear		A	1224968084
5	8	fear		B	1224968084
10	9	fear		B	1224968084
1	10	fear		A	1224968084
6	4	fear		B	1224968084
10	9	fear		B	1224968084
6	10	fear		A	1225527313
6	10	fear		A	1225527313
4	5	fear		A	1225527313
9	6	fear		A	1225527313
5	8	fear		B	1225527313
10	5	fear		A	1225527313
6	1	fear		B	1225527313
2	10	fear		A	1225527313
5	8	fear		B	1225527313
6	3	fear		A	1225527313
7	2	fear		B	1225527313
6	10	fear		A	1225527313
7	8	fear		B	1225527313
10	6	fear		B	1225527313
4	6	fear		B	1225527313
